Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Experience_Category,Age_Category,Job_Level
1773,51.0,1,3,158,19.0,200000.0,3,7,4,3,1
1774,34.0,0,2,44,7.0,130000.0,0,9,3,0,0
1775,38.0,1,0,177,11.0,155000.0,1,1,4,2,1
1776,29.0,1,0,43,5.0,105000.0,2,9,2,0,0
1777,43.0,0,3,158,14.0,190000.0,0,2,4,2,1
1778,36.0,1,2,3,8.0,140000.0,4,0,3,2,0
1779,48.0,1,3,177,16.0,185000.0,0,1,4,3,1
1780,35.0,0,0,44,8.0,145000.0,0,9,3,0,0
1781,30.0,0,2,43,4.0,90000.0,2,4,2,0,0
1782,50.0,1,3,158,18.0,195000.0,0,2,4,3,1
1783,29.0,1,0,3,4.0,95000.0,4,1,2,0,0
1784,41.0,1,2,177,13.0,170000.0,2,9,4,2,1
1785,33.0,0,0,44,6.0,115000.0,3,8,3,0,0
1786,45.0,1,3,158,16.0,185000.0,3,7,4,2,1
1787,28.0,0,0,43,2.0,65000.0,4,0,0,0,0
1788,39.0,0,2,177,12.0,160000.0,4,0,4,2,1
1789,30.0,1,0,3,5.0,100000.0,3,7,2,0,0
1790,46.0,1,3,158,15.0,180000.0,1,9,4,3,1
1791,25.0,0,0,43,1.0,55000.0,1,3,0,4,0
1792,42.0,1,3,177,14.0,190000.0,3,7,4,2,1
1793,31.0,1,0,44,6.0,115000.0,0,1,3,0,0
1794,49.0,0,3,158,17.0,195000.0,0,2,4,3,1
1795,36.0,1,2,3,9.0,150000.0,1,9,3,2,0
1796,33.0,0,0,44,6.0,115000.0,2,4,3,0,0
1797,45.0,1,3,177,16.0,185000.0,1,9,4,2,1
1798,28.0,0,0,43,2.0,65000.0,1,9,0,0,0
1799,39.0,0,2,177,12.0,160000.0,3,7,4,2,1
1800,30.0,1,0,3,5.0,100000.0,4,0,2,0,0
1801,46.0,1,3,158,15.0,180000.0,4,5,4,3,1
1802,25.0,0,0,43,1.0,55000.0,0,1,0,4,0
1803,42.0,1,3,177,14.0,190000.0,2,6,4,2,1
1804,31.0,1,0,44,6.0,115000.0,2,4,3,0,0
1805,49.0,0,3,158,17.0,195000.0,4,9,4,3,1
1806,36.0,1,2,3,9.0,150000.0,3,9,3,2,0
1807,33.0,0,0,44,6.0,115000.0,4,5,3,0,0
1808,45.0,1,3,177,16.0,185000.0,3,9,4,2,1
1809,28.0,0,0,43,2.0,65000.0,3,8,0,0,0
1810,39.0,0,2,177,12.0,160000.0,3,8,4,2,1
1811,30.0,1,0,3,5.0,100000.0,4,0,2,0,0
1812,46.0,1,3,158,15.0,180000.0,4,5,4,3,1
1813,25.0,0,0,43,1.0,55000.0,3,1,0,4,0
1814,42.0,1,3,177,14.0,190000.0,0,1,4,2,1
1815,31.0,1,0,44,6.0,115000.0,2,4,3,0,0
1816,49.0,0,3,158,17.0,195000.0,1,3,4,3,1
1817,36.0,1,2,3,9.0,150000.0,2,6,3,2,0
1818,33.0,0,0,44,6.0,115000.0,4,9,3,0,0
1819,45.0,1,3,177,16.0,185000.0,4,1,4,2,1
1820,28.0,0,0,43,2.0,65000.0,1,3,0,0,0
1821,39.0,0,2,177,12.0,160000.0,3,8,4,2,1
1822,30.0,1,0,3,5.0,100000.0,0,2,2,0,0
1823,46.0,1,3,158,15.0,180000.0,1,1,4,3,1
1824,25.0,0,0,43,1.0,55000.0,3,7,0,4,0
1825,42.0,1,3,177,14.0,190000.0,2,4,4,2,1
1826,31.0,1,0,44,6.0,115000.0,2,6,3,0,0
1827,49.0,0,3,158,17.0,195000.0,3,8,4,3,1
1828,36.0,1,2,3,9.0,150000.0,0,2,3,2,0
1829,33.0,0,0,44,6.0,115000.0,2,6,3,0,0
1830,45.0,1,3,177,16.0,185000.0,4,0,4,2,1
1831,28.0,0,0,43,2.0,65000.0,2,9,0,0,0
1832,39.0,0,2,177,12.0,160000.0,2,6,4,2,1
1833,30.0,1,0,3,5.0,100000.0,1,1,2,0,0
1834,46.0,1,3,158,15.0,180000.0,2,6,4,3,1
1835,25.0,0,0,43,1.0,55000.0,4,1,0,4,0
1836,42.0,1,3,177,14.0,190000.0,0,2,4,2,1
1837,31.0,1,0,44,6.0,115000.0,1,1,3,0,0
1838,49.0,0,3,158,17.0,195000.0,1,3,4,3,1
1839,36.0,1,2,3,9.0,150000.0,1,1,3,2,0
1840,33.0,0,0,44,6.0,115000.0,0,2,3,0,0
1841,45.0,1,3,177,16.0,185000.0,2,4,4,2,1
1842,28.0,0,0,43,2.0,65000.0,0,1,0,0,0
1843,39.0,0,2,177,12.0,160000.0,1,1,4,2,1
1844,30.0,1,0,3,5.0,100000.0,3,1,2,0,0
1845,46.0,1,3,158,15.0,180000.0,4,0,4,3,1
1846,25.0,0,0,43,1.0,55000.0,0,9,0,4,0
1847,42.0,1,3,177,14.0,190000.0,0,2,4,2,1
1848,31.0,1,0,44,6.0,115000.0,1,1,3,0,0
1849,49.0,0,3,158,17.0,195000.0,1,9,4,3,1
1850,36.0,1,2,3,9.0,150000.0,3,8,3,2,0
1851,33.0,0,0,44,6.0,115000.0,4,1,3,0,0
1852,45.0,1,3,177,16.0,185000.0,3,9,4,2,1
1853,28.0,0,0,43,2.0,65000.0,0,2,0,0,0
1854,39.0,0,2,177,12.0,160000.0,0,9,4,2,1
1855,30.0,1,0,3,5.0,100000.0,4,1,2,0,0
1856,46.0,1,3,158,15.0,180000.0,3,9,4,3,1
1857,25.0,0,0,43,1.0,55000.0,4,0,0,4,0
1858,42.0,1,3,177,14.0,190000.0,3,7,4,2,1
1859,31.0,1,0,44,6.0,115000.0,3,8,3,0,0
1860,49.0,0,3,158,17.0,195000.0,4,0,4,3,1
1861,36.0,1,2,3,9.0,150000.0,0,1,3,2,0
1862,33.0,0,0,44,6.0,115000.0,3,1,3,0,0
1863,45.0,1,3,177,16.0,185000.0,0,1,4,2,1
1864,28.0,0,0,43,2.0,65000.0,1,1,0,0,0
1865,39.0,0,2,177,12.0,160000.0,0,9,4,2,1
1866,30.0,1,0,3,5.0,100000.0,0,1,2,0,0
1867,46.0,1,3,158,15.0,180000.0,0,2,4,3,1
1868,25.0,0,0,43,1.0,55000.0,2,6,0,4,0
1869,42.0,1,3,177,14.0,190000.0,3,1,4,2,1
1870,31.0,1,0,44,6.0,115000.0,3,9,3,0,0
1871,49.0,0,3,158,17.0,195000.0,1,9,4,3,1
1872,36.0,1,2,3,9.0,150000.0,3,9,3,2,0
1873,33.0,0,0,44,6.0,115000.0,3,8,3,0,0
1874,45.0,1,3,177,16.0,185000.0,3,9,4,2,1
1875,28.0,0,0,43,2.0,65000.0,4,0,0,0,0
1876,39.0,0,2,177,12.0,160000.0,3,7,4,2,1
1877,30.0,1,0,3,5.0,100000.0,1,9,2,0,0
1878,46.0,1,3,158,15.0,180000.0,4,0,4,3,1
1879,25.0,0,0,43,1.0,55000.0,0,2,0,4,0
1880,42.0,1,3,177,14.0,190000.0,4,9,4,2,1
1881,31.0,1,0,44,6.0,115000.0,1,9,3,0,0
1882,49.0,0,3,158,17.0,195000.0,2,4,4,3,1
1883,36.0,1,2,3,9.0,150000.0,2,9,3,2,0
1884,33.0,0,0,44,6.0,115000.0,1,1,3,0,0
1885,45.0,1,3,177,16.0,185000.0,0,2,4,2,1
1886,28.0,0,0,43,2.0,65000.0,0,2,0,0,0
1887,39.0,0,2,177,12.0,160000.0,3,8,4,2,1
1888,30.0,1,0,3,5.0,100000.0,1,3,2,0,0
1889,46.0,1,3,158,15.0,180000.0,2,4,4,3,1
1890,25.0,0,0,43,1.0,550.0,3,7,0,4,0
1891,29.0,1,0,43,4.0,90000.0,0,9,2,0,0
1892,40.0,0,2,177,12.0,160000.0,4,5,4,2,1
1893,27.0,0,0,3,3.0,80000.0,3,9,2,0,0
1894,50.0,1,3,158,18.0,195000.0,3,9,4,3,1
1895,33.0,0,2,44,6.0,115000.0,1,9,3,0,0
1896,37.0,1,0,177,10.0,150000.0,3,1,3,2,1
1897,28.0,1,0,43,2.0,65000.0,3,1,0,0,0
1898,44.0,0,3,158,14.0,190000.0,0,2,4,2,1
1899,35.0,1,2,3,8.0,140000.0,3,9,3,0,0
1900,47.0,1,3,177,16.0,185000.0,1,1,4,3,1
1901,34.0,0,0,44,7.0,130000.0,2,6,3,0,0
1902,31.0,0,2,43,5.0,105000.0,3,8,2,0,0
1903,51.0,1,3,158,19.0,200000.0,2,4,4,3,1
1904,30.0,1,0,3,5.0,100000.0,4,9,2,0,0
1905,42.0,1,2,177,13.0,170000.0,1,9,4,2,1
1906,33.0,0,0,44,6.0,115000.0,1,9,3,0,0
1907,45.0,1,3,158,16.0,185000.0,3,8,4,2,1
1908,29.0,0,0,43,4.0,90000.0,0,1,2,0,0
1909,39.0,0,2,177,12.0,160000.0,2,4,4,2,1
1910,27.0,1,0,3,3.0,80000.0,0,9,2,0,0
1911,49.0,1,3,158,17.0,195000.0,4,1,4,3,1
1912,32.0,0,2,44,6.0,115000.0,2,4,3,0,0
1913,36.0,1,0,177,8.0,135000.0,4,5,3,2,1
1914,27.0,1,0,43,2.0,65000.0,0,2,0,0,0
1915,43.0,0,3,158,14.0,190000.0,1,9,4,2,1
1916,34.0,1,2,3,8.0,140000.0,0,2,3,0,0
1917,46.0,1,3,177,16.0,185000.0,3,9,4,3,1
1918,33.0,0,0,44,7.0,130000.0,4,5,3,0,0
1919,30.0,0,2,43,5.0,105000.0,3,9,2,0,0
1920,50.0,1,3,158,19.0,200000.0,2,6,4,3,1
1921,30.0,1,0,3,5.0,100000.0,3,1,2,0,0
1922,42.0,1,2,177,13.0,170000.0,4,9,4,2,1
1923,33.0,0,0,44,6.0,115000.0,0,1,3,0,0
1924,45.0,1,3,158,16.0,185000.0,0,2,4,2,1
1925,29.0,0,0,43,4.0,90000.0,4,9,2,0,0
1926,39.0,0,2,177,12.0,160000.0,1,3,4,2,1
1927,27.0,1,0,3,3.0,80000.0,1,3,2,0,0
1928,49.0,1,3,158,17.0,195000.0,4,1,4,3,1
1929,32.0,0,2,44,6.0,115000.0,1,3,3,0,0
1930,36.0,1,0,177,8.0,135000.0,4,1,3,2,1
1931,27.0,1,0,43,2.0,65000.0,4,9,0,0,0
1932,43.0,0,3,158,14.0,190000.0,0,1,4,2,1
1933,34.0,1,2,3,8.0,140000.0,1,9,3,0,0
1934,46.0,1,3,177,16.0,185000.0,1,9,4,3,1
1935,33.0,0,0,44,7.0,130000.0,1,1,3,0,0
1936,30.0,0,2,43,5.0,105000.0,3,1,2,0,0
1937,50.0,1,3,158,19.0,200000.0,1,1,4,3,1
1938,30.0,1,0,3,5.0,100000.0,2,9,2,0,0
1939,42.0,1,2,177,13.0,170000.0,4,0,4,2,1
1940,33.0,0,0,44,6.0,115000.0,1,3,3,0,0
1941,45.0,1,3,158,16.0,185000.0,3,7,4,2,1
1942,29.0,0,0,43,4.0,90000.0,1,3,2,0,0
1943,39.0,0,2,177,12.0,160000.0,4,1,4,2,1
1944,27.0,1,0,3,3.0,80000.0,4,0,2,0,0
1945,49.0,1,3,158,17.0,195000.0,0,9,4,3,1
1946,32.0,0,2,44,6.0,115000.0,4,0,3,0,0
1947,36.0,1,0,177,8.0,135000.0,1,3,3,2,1
1948,27.0,1,0,43,2.0,65000.0,4,9,0,0,0
1949,43.0,0,3,158,14.0,190000.0,2,6,4,2,1
1950,34.0,1,2,3,8.0,140000.0,4,5,3,0,0
1951,46.0,1,3,177,16.0,185000.0,1,3,4,3,1
1952,33.0,0,0,44,7.0,130000.0,1,1,3,0,0
1953,30.0,0,2,43,5.0,105000.0,1,9,2,0,0
1954,50.0,1,3,158,19.0,200000.0,1,9,4,3,1
1955,30.0,1,0,3,5.0,100000.0,4,5,2,0,0
1956,42.0,1,2,177,13.0,170000.0,4,1,4,2,1
1957,33.0,0,0,44,6.0,115000.0,2,4,3,0,0
1958,45.0,1,3,158,16.0,185000.0,2,6,4,2,1
1959,29.0,0,0,43,4.0,90000.0,3,9,2,0,0
1960,39.0,0,2,177,12.0,160000.0,2,4,4,2,1
1961,27.0,1,0,3,3.0,80000.0,3,9,2,0,0
1962,49.0,1,3,158,17.0,195000.0,3,8,4,3,1
1963,32.0,0,2,44,6.0,115000.0,4,0,3,0,0
1964,36.0,1,0,177,8.0,135000.0,3,7,3,2,1
1965,27.0,1,0,43,2.0,65000.0,2,9,0,0,0
1966,43.0,0,3,158,14.0,190000.0,4,0,4,2,1
1967,34.0,1,2,3,8.0,140000.0,4,9,3,0,0
1968,46.0,1,3,177,16.0,185000.0,1,1,4,3,1
1969,33.0,0,0,44,7.0,130000.0,4,5,3,0,0
1970,30.0,0,2,43,5.0,105000.0,3,1,2,0,0
1971,50.0,1,3,158,19.0,200000.0,4,9,4,3,1
1972,30.0,1,0,3,5.0,100000.0,2,6,2,0,0
1973,42.0,1,2,177,13.0,170000.0,0,2,4,2,1
1974,33.0,0,0,44,6.0,115000.0,2,4,3,0,0
1975,45.0,1,3,158,16.0,185000.0,1,3,4,2,1
1976,29.0,0,0,43,4.0,90000.0,3,1,2,0,0
1977,39.0,0,2,177,12.0,160000.0,2,9,4,2,1
1978,27.0,1,0,3,3.0,80000.0,0,9,2,0,0
1979,49.0,1,3,158,17.0,195000.0,3,1,4,3,1
1980,32.0,0,2,44,6.0,115000.0,1,1,3,0,0
1981,36.0,1,0,177,8.0,135000.0,3,7,3,2,1
1982,27.0,1,0,43,2.0,65000.0,3,7,0,0,0
1983,43.0,0,3,158,14.0,190000.0,0,2,4,2,1
1984,34.0,1,2,3,8.0,140000.0,1,9,3,0,0
1985,46.0,1,3,177,16.0,185000.0,4,9,4,3,1
1986,33.0,0,0,44,7.0,130000.0,1,1,3,0,0
1987,30.0,0,2,43,5.0,105000.0,1,9,2,0,0
1988,50.0,1,3,158,19.0,200000.0,4,5,4,3,1
1989,30.0,1,0,3,5.0,100000.0,0,9,2,0,0
1990,42.0,1,2,177,13.0,170000.0,1,3,4,2,1
1991,33.0,0,0,44,6.0,115000.0,0,2,3,0,0
1992,45.0,1,3,158,16.0,185000.0,0,1,4,2,1
1993,29.0,0,0,43,4.0,90000.0,3,1,2,0,0
1994,39.0,0,2,177,12.0,160000.0,3,1,4,2,1
1995,27.0,1,0,3,3.0,80000.0,2,4,2,0,0
1996,49.0,1,3,158,17.0,195000.0,4,0,4,3,1
1997,32.0,0,2,44,6.0,115000.0,0,1,3,0,0
1998,36.0,1,0,177,8.0,135000.0,2,6,3,2,1
1999,27.0,1,0,43,2.0,65000.0,0,1,0,0,0
2000,43.0,0,3,158,14.0,190000.0,3,9,4,2,1
2001,34.0,1,2,3,8.0,140000.0,4,1,3,0,0
2002,46.0,1,3,177,16.0,185000.0,0,9,4,3,1
2003,33.0,0,0,44,7.0,130000.0,1,3,3,0,0
2004,30.0,0,2,43,5.0,105000.0,0,1,2,0,0
2005,50.0,1,3,158,19.0,200000.0,1,1,4,3,1
2006,30.0,1,0,3,5.0,100000.0,1,9,2,0,0
2007,42.0,1,2,177,13.0,170000.0,3,9,4,2,1
2008,33.0,0,0,44,6.0,115000.0,0,9,3,0,0
2009,45.0,1,3,158,16.0,185000.0,3,7,4,2,1
2010,29.0,0,0,43,4.0,90000.0,2,6,2,0,0
2011,27.0,1,0,22,7.0,100000.0,3,9,3,0,0
2012,31.0,0,0,43,6.0,110000.0,2,4,3,0,0
2013,37.0,1,2,177,10.0,150000.0,1,3,3,2,1
2014,27.0,1,0,3,3.0,80000.0,4,5,2,0,0
2015,50.0,1,3,158,18.0,195000.0,0,9,4,3,1
2016,32.0,0,2,44,6.0,115000.0,4,9,3,0,0
2017,36.0,1,0,177,8.0,135000.0,2,6,3,2,1
2018,27.0,1,0,43,2.0,65000.0,4,5,0,0,0
2019,43.0,0,3,158,14.0,190000.0,4,0,4,2,1
2020,34.0,1,2,3,8.0,140000.0,3,8,3,0,0
2021,46.0,1,3,177,16.0,185000.0,2,6,4,3,1
2022,33.0,0,0,44,7.0,130000.0,1,3,3,0,0
2023,30.0,0,2,43,5.0,105000.0,1,9,2,0,0
2024,50.0,1,3,158,19.0,200000.0,0,9,4,3,1
2025,30.0,1,0,3,5.0,100000.0,1,3,2,0,0
2026,42.0,1,2,177,13.0,170000.0,1,3,4,2,1
2027,33.0,0,0,44,6.0,115000.0,1,3,3,0,0
2028,45.0,1,3,158,16.0,185000.0,4,9,4,2,1
2029,29.0,0,0,43,4.0,90000.0,4,1,2,0,0
2030,39.0,0,2,177,12.0,160000.0,0,1,4,2,1
2031,27.0,1,0,3,3.0,80000.0,2,6,2,0,0
2032,49.0,1,3,158,17.0,195000.0,0,1,4,3,1
2033,32.0,0,2,44,6.0,115000.0,4,0,3,0,0
2034,36.0,1,0,177,8.0,135000.0,2,4,3,2,1
2035,27.0,1,0,43,2.0,65000.0,2,9,0,0,0
2036,43.0,0,3,158,14.0,190000.0,4,1,4,2,1
2037,34.0,1,2,3,8.0,140000.0,3,1,3,0,0
2038,46.0,1,3,177,16.0,185000.0,3,7,4,3,1
2039,33.0,0,0,44,7.0,130000.0,2,4,3,0,0
2040,30.0,0,2,43,5.0,105000.0,3,9,2,0,0
2041,50.0,1,3,158,19.0,200000.0,3,1,4,3,1
2042,30.0,1,0,3,5.0,100000.0,2,9,2,0,0
2043,42.0,1,2,177,13.0,170000.0,4,9,4,2,1
2044,33.0,0,0,44,6.0,115000.0,3,8,3,0,0
2045,45.0,1,3,158,16.0,185000.0,0,9,4,2,1
2046,29.0,0,0,43,4.0,90000.0,2,9,2,0,0
2047,39.0,0,2,177,12.0,160000.0,4,0,4,2,1
2048,27.0,1,0,3,3.0,80000.0,4,5,2,0,0
2049,49.0,1,3,158,17.0,195000.0,1,3,4,3,1
2050,32.0,0,2,44,6.0,115000.0,4,0,3,0,0
2051,36.0,1,0,177,8.0,135000.0,0,1,3,2,1
2052,27.0,1,0,43,2.0,65000.0,2,9,0,0,0
2053,43.0,0,3,158,14.0,190000.0,0,9,4,2,1
2054,34.0,1,2,3,8.0,140000.0,3,8,3,0,0
2055,46.0,1,3,177,16.0,185000.0,2,6,4,3,1
2056,33.0,0,0,44,7.0,130000.0,2,9,3,0,0
2057,30.0,0,2,43,5.0,105000.0,4,0,2,0,0
2058,50.0,1,3,158,19.0,200000.0,1,9,4,3,1
2059,30.0,1,0,3,5.0,100000.0,4,1,2,0,0
2060,42.0,1,2,177,13.0,170000.0,0,1,4,2,1
2061,33.0,0,0,44,6.0,115000.0,0,1,3,0,0
2062,45.0,1,3,158,16.0,185000.0,1,1,4,2,1
2063,29.0,0,0,43,4.0,90000.0,4,9,2,0,0
2064,39.0,0,2,177,12.0,160000.0,0,1,4,2,1
2065,27.0,1,0,3,3.0,80000.0,0,2,2,0,0
2066,49.0,1,3,158,17.0,195000.0,4,0,4,3,1
2067,32.0,0,2,44,6.0,115000.0,3,7,3,0,0
2068,36.0,1,0,177,8.0,135000.0,0,9,3,2,1
2069,27.0,1,0,43,2.0,65000.0,1,1,0,0,0
2070,43.0,0,3,158,14.0,190000.0,0,9,4,2,1
2071,34.0,1,2,3,8.0,140000.0,1,3,3,0,0
2072,46.0,1,3,177,16.0,185000.0,2,4,4,3,1
2073,33.0,0,0,44,7.0,130000.0,4,5,3,0,0
2074,30.0,0,2,43,5.0,105000.0,2,9,2,0,0
2075,50.0,1,3,158,19.0,200000.0,1,1,4,3,1
2076,30.0,1,0,3,5.0,100000.0,2,4,2,0,0
2077,42.0,1,2,177,13.0,170000.0,1,1,4,2,1
2078,33.0,0,0,44,6.0,115000.0,2,6,3,0,0
2079,45.0,1,3,158,16.0,185000.0,1,9,4,2,1
2080,29.0,0,0,43,4.0,90000.0,1,9,2,0,0
2081,39.0,0,2,177,12.0,160000.0,3,8,4,2,1
2082,27.0,1,0,3,3.0,80000.0,4,0,2,0,0
2083,49.0,1,3,158,17.0,195000.0,3,1,4,3,1
2084,32.0,0,2,44,6.0,115000.0,2,6,3,0,0
2085,36.0,1,0,177,8.0,135000.0,4,0,3,2,1
2086,27.0,1,0,43,2.0,65000.0,4,0,0,0,0
2087,43.0,0,3,158,14.0,190000.0,2,9,4,2,1
2088,34.0,1,2,3,8.0,140000.0,4,0,3,0,0
2089,46.0,1,3,177,16.0,185000.0,0,1,4,3,1
2090,33.0,0,0,44,7.0,130000.0,1,9,3,0,0
2091,30.0,0,2,43,5.0,105000.0,2,4,2,0,0
2092,50.0,1,3,158,19.0,200000.0,0,9,4,3,1
2093,30.0,1,0,3,5.0,100000.0,0,1,2,0,0
2094,42.0,1,2,177,13.0,170000.0,1,1,4,2,1
2095,33.0,0,0,44,6.0,115000.0,3,9,3,0,0
2096,45.0,1,3,158,16.0,185000.0,0,1,4,2,1
2097,29.0,0,0,43,4.0,90000.0,3,9,2,0,0
2098,39.0,0,2,177,12.0,160000.0,0,9,4,2,1
2099,27.0,1,0,3,3.0,80000.0,2,9,2,0,0
2100,49.0,1,3,158,17.0,195000.0,2,9,4,3,1
2101,32.0,0,2,44,6.0,115000.0,0,9,3,0,0
2102,36.0,1,0,177,8.0,135000.0,0,9,3,2,1
2103,27.0,1,0,43,2.0,65000.0,1,3,0,0,0
2104,43.0,0,3,158,14.0,190000.0,2,4,4,2,1
2105,34.0,1,2,3,8.0,140000.0,4,1,3,0,0
2106,46.0,1,3,177,16.0,185000.0,2,4,4,3,1
2107,33.0,0,0,44,7.0,130000.0,0,1,3,0,0
2108,30.0,0,2,43,5.0,105000.0,2,9,2,0,0
2109,50.0,1,3,158,19.0,200000.0,0,9,4,3,1
2110,30.0,1,0,3,5.0,100000.0,3,9,2,0,0
2111,42.0,1,2,177,13.0,170000.0,0,9,4,2,1
2112,33.0,0,0,44,6.0,115000.0,1,3,3,0,0
2113,45.0,1,3,158,16.0,185000.0,3,1,4,2,1
2114,29.0,0,0,43,4.0,90000.0,2,4,2,0,0
2115,39.0,0,2,177,12.0,160000.0,0,2,4,2,1
2116,27.0,1,0,3,3.0,80000.0,0,9,2,0,0
2117,49.0,1,3,158,17.0,195000.0,2,6,4,3,1
2118,32.0,0,2,44,6.0,115000.0,2,9,3,0,0
2119,36.0,1,0,177,8.0,135000.0,4,0,3,2,1
2120,27.0,1,0,43,2.0,65000.0,2,9,0,0,0
2121,43.0,0,3,158,14.0,190000.0,4,0,4,2,1
2122,34.0,1,2,3,8.0,140000.0,1,9,3,0,0
2123,46.0,1,3,177,16.0,185000.0,0,9,4,3,1
2124,33.0,0,0,44,7.0,130000.0,3,1,3,0,0
2125,30.0,0,2,43,5.0,105000.0,0,2,2,0,0
2126,50.0,1,3,158,19.0,200000.0,1,3,4,3,1
2127,30.0,1,0,3,5.0,100000.0,1,1,2,0,0
2128,42.0,1,2,177,13.0,170000.0,1,9,4,2,1
2129,33.0,0,0,44,6.0,115000.0,0,9,3,0,0
2130,45.0,1,3,158,16.0,185000.0,3,9,4,2,1
2131,29.0,0,0,43,4.0,90000.0,0,9,2,0,0
2132,31.0,1,2,177,8.0,130000.0,1,3,3,0,1
2133,27.0,1,0,3,3.0,80000.0,0,1,2,0,0
2134,43.0,1,3,158,15.0,180000.0,1,9,4,2,1
2135,35.0,0,2,44,8.0,140000.0,0,2,3,0,0
2136,42.0,1,0,177,12.0,160000.0,3,7,4,2,1
2137,28.0,0,0,43,2.0,55000.0,3,7,0,0,0
2138,44.0,0,3,158,16.0,190000.0,4,0,4,2,1
2139,32.0,1,2,3,7.0,120000.0,2,9,3,0,0
2140,48.0,1,3,177,18.0,200000.0,3,9,4,3,1
2141,30.0,0,0,44,5.0,100000.0,2,4,2,0,0
2142,34.0,1,2,43,9.0,150000.0,2,9,3,0,0
2143,37.0,0,0,177,11.0,170000.0,4,1,4,2,1
2144,26.0,1,0,3,2.0,65000.0,1,1,0,0,0
2145,49.0,0,3,158,19.0,210000.0,2,4,4,3,1
2146,29.0,1,0,44,4.0,90000.0,3,8,2,0,0
2147,41.0,1,2,177,14.0,180000.0,4,1,4,2,1
2148,31.0,0,0,43,6.0,110000.0,4,1,3,0,0
2149,37.0,1,2,177,10.0,150000.0,0,2,3,2,1
2150,27.0,1,0,3,3.0,80000.0,0,1,2,0,0
2151,50.0,1,3,158,18.0,195000.0,3,1,4,3,1
2152,32.0,0,2,44,6.0,115000.0,0,9,3,0,0
2153,36.0,1,0,177,8.0,135000.0,4,1,3,2,1
2154,27.0,1,0,43,2.0,65000.0,0,2,0,0,0
2155,43.0,0,3,158,14.0,190000.0,3,1,4,2,1
2156,34.0,1,2,3,8.0,140000.0,0,9,3,0,0
2157,46.0,1,3,177,16.0,185000.0,4,5,4,3,1
2158,33.0,0,0,44,7.0,130000.0,4,1,3,0,0
2159,30.0,0,2,43,5.0,105000.0,1,1,2,0,0
2160,50.0,1,3,158,19.0,200000.0,0,2,4,3,1
2161,30.0,1,0,3,5.0,100000.0,2,6,2,0,0
2162,42.0,1,2,177,13.0,170000.0,0,1,4,2,1
2163,33.0,0,0,44,6.0,115000.0,2,4,3,0,0
2164,45.0,1,3,158,16.0,185000.0,1,9,4,2,1
2165,29.0,0,0,43,4.0,90000.0,2,6,2,0,0
2166,39.0,0,2,177,12.0,160000.0,0,1,4,2,1
2167,27.0,1,0,3,3.0,80000.0,3,9,2,0,0
2168,49.0,1,3,158,17.0,195000.0,3,1,4,3,1
2169,32.0,0,2,44,6.0,115000.0,1,1,3,0,0
2170,36.0,1,0,177,8.0,135000.0,1,1,3,2,1
2171,27.0,1,0,43,2.0,65000.0,2,4,0,0,0
2172,43.0,0,3,158,14.0,190000.0,3,7,4,2,1
2173,34.0,1,2,3,8.0,140000.0,1,9,3,0,0
2174,46.0,1,3,177,16.0,185000.0,2,6,4,3,1
2175,33.0,0,0,44,7.0,130000.0,0,2,3,0,0
2176,30.0,0,2,43,5.0,105000.0,1,1,2,0,0
2177,50.0,1,3,158,19.0,200000.0,1,9,4,3,1
2178,30.0,1,0,3,5.0,100000.0,4,1,2,0,0
2179,42.0,1,2,177,13.0,170000.0,1,1,4,2,1
2180,33.0,0,0,44,6.0,115000.0,0,2,3,0,0
2181,45.0,1,3,158,16.0,185000.0,3,1,4,2,1
2182,29.0,0,0,43,4.0,90000.0,4,5,2,0,0
2183,39.0,0,2,177,12.0,160000.0,3,9,4,2,1
2184,27.0,1,0,3,3.0,80000.0,1,1,2,0,0
2185,49.0,1,3,158,17.0,195000.0,1,1,4,3,1
2186,32.0,0,2,44,6.0,115000.0,4,1,3,0,0
2187,36.0,1,0,177,8.0,135000.0,2,9,3,2,1
2188,27.0,1,0,43,2.0,65000.0,0,9,0,0,0
2189,43.0,0,3,158,14.0,190000.0,0,1,4,2,1
2190,34.0,1,2,3,8.0,140000.0,4,5,3,0,0
2191,46.0,0,3,158,16.0,185000.0,2,9,4,3,1
2192,33.0,1,0,44,7.0,130000.0,4,9,3,0,0
2193,30.0,1,2,43,5.0,105000.0,2,9,2,0,0
2194,50.0,1,3,177,20.0,210000.0,0,1,4,3,1
2195,31.0,1,0,3,6.0,95000.0,2,4,3,0,0
2196,39.0,0,2,177,11.0,170000.0,0,9,4,2,1
2197,27.0,1,0,43,2.0,65000.0,2,9,0,0,0
2198,44.0,0,3,158,16.0,190000.0,0,2,4,2,1
2199,32.0,1,2,3,7.0,120000.0,3,7,3,0,0
2200,48.0,1,3,177,19.0,200000.0,4,9,4,3,1
2201,30.0,0,0,44,5.0,100000.0,3,9,2,0,0
2202,34.0,1,2,43,9.0,150000.0,4,5,3,0,0
2203,37.0,0,0,177,11.0,170000.0,0,2,4,2,1
2204,26.0,1,0,3,2.0,65000.0,3,9,0,0,0
2205,49.0,0,3,158,19.0,210000.0,4,5,4,3,1
2206,29.0,1,0,44,4.0,90000.0,0,1,2,0,0
2207,41.0,1,2,177,14.0,180000.0,3,1,4,2,1
